,MSOA_name,MSOA_code,Rec_obesity,Rec_overweight,Y6_obesity,Y6_overweight,Sum,L1 L2 and L3,L4 L5 and L6,L7,L8 and L9,L10 and L11,L12,L13,L14.1 and L14.2,L15,All households,not deprived,deprived in one,deprived in two,deprived in three,deprived in four
131,Oldham 014,E02001111,13.20754717,24.52830189,30.15873016,44.44444444,1928,3.163900414937759,10.425311203319502,6.898340248962656,9.647302904564317,9.284232365145229,14.419087136929459,28.008298755186722,15.300829875518673,2.8526970954356847,3436.0,23.07916181606519,36.87427240977881,26.542491268917345,12.485448195576252,1.018626309662398
132,Oldham 015,E02001112,,20.0,21.875,31.25,1532,19.19060052219321,27.349869451697128,13.642297650130548,12.924281984334204,6.462140992167102,7.180156657963447,10.966057441253264,2.0234986945169715,0.26109660574412535,2451.0,54.83476132190942,33.863729090167276,10.077519379844961,1.2239902080783354,0.0
133,Oldham 016,E02001113,13.69863014,21.91780822,33.76623377,48.05194805,1956,3.5787321063394684,9.764826175869121,7.617586912065439,14.263803680981596,15.746421267893659,9.969325153374232,20.347648261758692,16.51329243353783,2.198364008179959,2512.0,24.840764331210192,36.703821656050955,26.990445859872615,10.628980891719745,0.8359872611464968
134,Oldham 017,E02001114,13.04347826,28.26086957,25.86206897,43.10344828,2049,10.444119082479258,19.863347974621767,13.128355295265983,10.834553440702782,9.370424597364568,10.932162030258663,17.667154709614447,6.686188384577843,1.0736944851146901,3495.0,38.36909871244635,34.64949928469242,20.028612303290416,6.695278969957082,0.2575107296137339
135,Oldham 018,E02001115,8.695652174,21.73913043,17.24137931,27.5862069,1565,13.354632587859424,23.578274760383387,12.07667731629393,13.099041533546327,7.412140575079872,11.948881789137381,13.354632587859424,4.345047923322683,0.8306709265175719,2605.0,48.368522072936656,33.97312859884837,13.128598848368522,4.452975047984645,0.07677543186180423
136,Oldham 019,E02001116,9.433962264,16.98113208,28.57142857,42.85714286,1762,3.8024971623155506,14.131668558456301,7.150964812712826,19.46651532349603,5.618615209988649,13.053348467650396,21.112372304199774,9.875141884222474,5.788876276958002,2387.0,33.30540427314621,37.955592794302476,21.156263091746965,7.163803937997486,0.41893590280687054
137,Oldham 020,E02001117,8.695652174,17.39130435,12.0,28.0,1466,23.73806275579809,31.241473396998636,10.027285129604365,13.301500682128239,4.7066848567530695,7.503410641200546,7.162346521145975,1.9099590723055935,0.4092769440654843,2623.0,56.76706061761342,30.537552420892105,10.522302706824247,1.9824628288219595,0.19062142584826536
138,Oldham 021,E02001118,8.333333333,16.66666667,18.18181818,31.81818182,1576,21.256345177664976,27.66497461928934,12.753807106598986,14.847715736040609,4.822335025380711,8.121827411167512,7.233502538071066,2.5380710659898478,0.7614213197969544,2627.0,52.68366958507804,32.66082984392843,12.5999238675295,2.0555767034640273,0.0
139,Oldham 022,E02001119,12.85714286,22.85714286,27.27272727,41.41414141,2325,3.870967741935484,7.913978494623657,5.67741935483871,24.903225806451612,6.494623655913978,12.86021505376344,20.0,17.24731182795699,1.032258064516129,2870.0,22.334494773519165,35.08710801393728,27.909407665505228,13.623693379790941,1.0452961672473868
140,Oldham 024,E02001121,13.43283582,23.88059701,26.92307692,39.74358974,1806,5.038759689922481,8.637873754152823,6.866002214839424,21.373200442967885,5.647840531561462,12.4031007751938,22.64673311184939,15.39313399778516,1.9933554817275747,2465.0,25.111561866125758,35.37525354969574,27.870182555780932,10.99391480730223,0.6490872210953347
141,Oldham 026,E02001123,15.68627451,27.45098039,23.63636364,41.81818182,1793,6.4696040156162855,15.61628555493586,10.373675404350251,12.71611823759063,6.692693809258227,16.731734523145565,19.576129392080315,10.317902955939767,1.505856107083101,2788.0,35.61692969870875,35.3299856527977,20.480631276901004,8.24964131994261,0.32281205164992827
142,Oldham 027,E02001124,12.12121212,24.24242424,30.23255814,44.18604651,1659,6.630500301386377,15.973477998794456,12.176009644364076,12.47739602169982,6.329113924050633,15.12959614225437,20.43399638336347,9.342977697408077,1.5069318866787222,2807.0,33.63021018881368,34.12896330602066,23.120769504809406,8.40755254720342,0.7125044531528322
143,Oldham 028,E02001125,12.82051282,28.20512821,22.85714286,40.0,2028,9.714003944773175,20.315581854043394,14.497041420118343,12.22879684418146,8.333333333333332,12.3767258382643,17.11045364891519,4.585798816568047,0.8382642998027613,3341.0,44.717150553726434,35.438491469619876,15.085303801257108,4.579467225381622,0.17958695001496558
144,Oldham 029,E02001126,11.42857143,28.57142857,25.67567568,43.24324324,2294,5.928509154315606,12.554489973844813,9.93897122929381,10.636442894507411,6.800348735832607,16.041848299912818,24.934612031386223,11.02877070619006,2.1360069747166524,3363.0,31.311329170383583,36.15819209039548,22.301516503122212,9.6045197740113,0.6244424620874219
145,Oldham 030,E02001127,11.76470588,23.52941176,25.0,38.46153846,1994,7.071213640922769,14.24272818455366,10.782347041123371,11.985957873620864,6.168505516549649,16.349047141424272,20.511534603811434,11.484453360080241,1.4042126379137412,2942.0,33.684568320870156,34.80625424881033,23.0455472467709,8.123725356900067,0.3399048266485384
146,Oldham 031,E02001128,8.823529412,29.41176471,23.68421053,36.84210526,1953,8.448540706605224,18.842805939580135,15.924219150025602,10.599078341013826,7.885304659498208,13.312852022529443,18.17716333845366,6.093189964157706,0.7168458781362007,3283.0,40.54218702406336,35.88181541273226,18.5805665549802,4.629911666159001,0.36551934206518427
147,Oldham 032,E02001129,17.24137931,24.13793103,30.0,50.0,1795,9.526462395543176,18.105849582172702,14.763231197771587,8.969359331476323,7.01949860724234,14.428969359331475,18.217270194986074,6.573816155988858,2.395543175487465,3064.0,40.43733681462141,34.432114882506525,18.864229765013054,5.907310704960835,0.35900783289817234
148,Oldham 033,E02001130,11.11111111,22.22222222,22.72727273,50.0,1466,14.256480218281038,22.032742155525238,13.233287858117325,13.77899045020464,7.3669849931787175,11.255115961800819,12.75579809004093,4.638472032742155,0.6821282401091405,2587.0,42.94549671434093,33.47506764592192,18.902203324313877,4.522613065326634,0.15461925009663702
149,Oldham 034,E02001131,8.333333333,20.83333333,25.0,35.0,1432,11.243016759776536,21.298882681564248,14.874301675977652,12.5,9.287709497206704,11.452513966480447,14.52513966480447,4.259776536312849,0.5586592178770949,2305.0,45.42299349240781,35.53145336225597,14.75054229934924,4.295010845986985,0.0
150,Oldham 035,,11.38211382,21.13821138,27.46478873,42.25352113,0,,,,,,,,,,,,,,,
151,Rochdale 001,E02001132,10.25641026,23.07692308,17.77777778,33.33333333,1720,13.837209302325581,23.953488372093023,12.383720930232558,13.953488372093023,6.86046511627907,10.872093023255813,13.837209302325581,3.604651162790698,0.6976744186046512,3055.0,48.216039279869065,34.86088379705401,13.518821603927986,3.240589198036006,0.16366612111292964
152,Rochdale 002,E02001133,10.20408163,26.53061224,15.55555556,33.33333333,1718,15.774155995343422,26.60069848661234,12.048894062863795,12.689173457508732,7.1012805587892895,9.254947613504076,13.154831199068685,2.5611175785797435,0.8149010477299184,2736.0,54.71491228070175,31.65204678362573,11.586257309941521,2.010233918128655,0.03654970760233918
153,Rochdale 003,E02001134,8.333333333,22.22222222,16.66666667,30.55555556,1621,19.55582973473165,27.57557063541024,10.980876002467612,13.078346699568169,7.094386181369525,8.636644046884639,10.610734114743984,2.0357803824799507,0.431832202344232,2652.0,55.241327300150836,31.447963800904976,10.74660633484163,2.564102564102564,0.0
154,Rochdale 004,E02001135,12.82051282,24.35897436,28.08988764,43.82022472,1945,6.426735218508997,14.601542416452443,9.3573264781491,14.087403598971724,6.169665809768637,14.80719794344473,21.23393316195373,12.133676092544988,1.1825192802056554,3198.0,32.58286429018136,34.052532833020635,23.420888055034396,9.380863039399625,0.5628517823639775
155,Rochdale 005,E02001136,9.803921569,21.56862745,27.27272727,42.42424242,2217,13.531799729364005,20.16238159675237,10.735227785295445,14.569237708615246,6.585475868290483,11.953089760938203,16.147947677041046,5.593143888137122,0.7216959855660803,3739.0,46.96442899170901,34.01979138807168,14.522599625568333,4.22572880449318,0.2674511901577962
156,Rochdale 006,E02001137,6.451612903,19.35483871,22.22222222,44.44444444,1636,19.25427872860636,27.995110024449875,11.552567237163816,16.931540342298288,5.8068459657701705,7.518337408312958,8.06845965770171,2.506112469437653,0.36674816625916873,2612.0,59.22664624808576,29.287901990811637,9.379785604900459,2.105666156202144,0.0
157,Rochdale 007,E02001138,8.888888889,17.77777778,15.68627451,27.45098039,2121,24.563884959924565,28.760018859028758,10.419613389910419,13.814238566713813,4.431871758604432,7.307873644507308,7.119283356907119,3.0645921735030646,0.5186232909005186,3643.0,56.21740323908866,30.798792204227286,10.678012626955805,2.195992314026901,0.10979961570134504
158,Rochdale 008,E02001139,12.12121212,21.21212121,25.74257426,40.59405941,2319,4.959034066407934,12.419146183699871,8.710651142733937,15.955153083225529,8.020698576972833,12.074169900819319,22.85467874083657,13.842173350582149,1.1642949547218628,3247.0,29.165383430859254,37.35756082537727,23.09824453341546,9.701262704034495,0.6775485063135201
159,Rochdale 009,E02001140,9.523809524,25.3968254,20.58823529,35.29411765,1964,8.350305498981669,17.820773930753564,12.067209775967413,16.39511201629328,6.670061099796334,13.289205702647658,15.987780040733199,8.29938900203666,1.120162932790224,3048.0,39.534120734908136,35.072178477690294,18.405511811023622,6.594488188976378,0.39370078740157477
160,Rochdale 010,E02001141,12.94117647,23.52941176,26.41509434,40.56603774,2677,4.333208815838625,11.430706014194994,8.367575644378036,15.95069107209563,6.051550242809115,12.999626447515874,24.318266716473662,14.792678371311169,1.7556966753828913,4583.0,27.754745799694525,36.439013746454286,24.394501418284968,10.298930831333188,1.1128082042330352
161,Rochdale 011,E02001142,13.04347826,21.73913043,22.22222222,38.88888889,1372,25.728862973760936,25.364431486880466,10.058309037900875,17.56559766763848,4.0087463556851315,6.2682215743440235,7.580174927113703,3.1341107871720117,0.2915451895043732,2429.0,53.06710580485796,34.170440510498146,11.198023878139152,1.4820913956360642,0.08233841086867023
162,Rochdale 012,E02001143,12.22222222,26.66666667,28.57142857,44.89795918,2787,7.499102978112666,13.885898815931109,9.86724076067456,16.110513096519554,6.063867958378184,13.957660566917832,19.483315392895587,11.661284535342663,1.4711158952278436,4047.0,35.310106251544354,34.54410674573759,21.57153446997776,7.956510995799358,0.6177415369409439
163,Rochdale 013,E02001144,12.5,21.875,25.71428571,42.85714286,1631,13.733905579399142,22.317596566523605,12.507664009809933,11.649294911097487,7.970570202329859,11.465358675659104,15.634580012262417,3.9239730226854688,0.797057020232986,2860.0,45.03496503496503,34.12587412587413,15.174825174825173,5.13986013986014,0.5244755244755245
164,Rochdale 014,E02001145,8.823529412,35.29411765,19.56521739,34.7826087,1857,13.893376413570275,27.032848680667744,11.954765751211632,11.631663974151857,8.723747980613894,9.477652127086698,13.193322563274098,3.231017770597738,0.8616047388260636,3077.0,50.11374715632109,33.571660708482284,13.259668508287293,3.0224244393890154,0.032499187520311994
165,Rochdale 015,E02001146,12.32876712,21.91780822,25.27472527,40.65934066,2276,4.61335676625659,11.291739894551846,8.611599297012303,18.18980667838313,5.711775043936731,13.181019332161686,22.012302284710017,15.026362038664324,1.3620386643233744,3083.0,27.278624716185533,37.495945507622444,26.01362309438858,8.59552384041518,0.6162828413882582
166,Rochdale 016,E02001147,11.84210526,25.0,26.92307692,41.02564103,2712,10.730088495575222,18.399705014749262,8.886430678466077,10.84070796460177,6.084070796460177,13.790560471976402,21.01769911504425,8.591445427728614,1.6592920353982303,4138.0,39.922667955534074,35.08941517641372,18.003866602223294,6.452392460125665,0.5316578057032383
167,Rochdale 017,E02001148,12.67605634,25.35211268,23.45679012,39.50617284,2637,10.011376564277588,19.491846795601063,13.272658323852863,12.931361395525217,6.977626090254077,13.42434584755404,16.230565036025787,6.901782328403488,0.7584376185058779,4385.0,41.11744583808438,36.92132269099202,16.442417331813,5.2907639680729766,0.22805017103762829
168,Rochdale 018,E02001149,17.1875,32.8125,26.58227848,40.50632911,2667,8.248968878890139,15.785526809148855,10.123734533183352,10.648668916385452,8.211473565804274,15.410573678290213,21.63479565054368,8.286464191976004,1.6497937757780277,4815.0,38.13084112149533,34.62097611630322,19.584631360332295,7.248182762201454,0.4153686396677051
169,Rochdale 019,E02001150,13.55932203,27.11864407,26.08695652,43.47826087,2397,7.634543178973717,17.521902377972467,11.889862327909889,11.222361284939508,7.21735502711723,15.018773466833544,20.191906549853982,7.467667918231122,1.835627868168544,3697.0,42.14227752231539,33.1890722207195,17.879361644576683,6.383554233162022,0.4057343792263998
170,Rochdale 020,E02001151,8.695652174,23.1884058,20.28985507,36.23188406,2628,14.802130898021309,21.689497716894977,12.252663622526635,12.8234398782344,7.76255707762557,10.844748858447488,14.30745814307458,4.9847792998477924,0.532724505327245,4188.0,49.83285577841452,32.831900668576885,13.658070678127984,3.4861509073543453,0.19102196752626552
171,Rochdale 021,E02001152,12.30769231,27.69230769,24.32432432,36.48648649,2569,10.626702997275205,17.944725574153367,12.378357337485403,11.755546905410666,7.901907356948229,14.713896457765669,17.594394706111327,5.838847800700662,1.2456208641494744,4130.0,41.62227602905569,33.728813559322035,18.8135593220339,5.49636803874092,0.3389830508474576
172,Rochdale 022,E02001153,12.37113402,24.74226804,31.53153153,44.14414414,3223,8.346261247285138,16.413279553211293,10.238907849829351,9.618367980142724,8.19112627986348,14.986037852932052,20.105491777846726,10.363015823766677,1.7375116351225566,4937.0,37.16832084261698,32.793194247518734,21.450273445412193,8.264128012963338,0.3240834514887584
173,Rochdale 023,E02001154,10.71428571,23.21428571,25.33333333,38.66666667,2736,9.39327485380117,19.26169590643275,13.925438596491228,11.038011695906432,8.625730994152047,13.88888888888889,17.39766081871345,5.409356725146199,1.0599415204678362,4383.0,42.80173397216519,34.200319415925165,17.49942961441935,5.247547342003194,0.25096965548710926
174,Rochdale 024,E02001155,11.11111111,26.66666667,27.27272727,40.90909091,1816,10.737885462555067,22.52202643171806,12.444933920704845,11.013215859030836,6.883259911894273,12.444933920704845,16.409691629955947,6.442731277533039,1.1013215859030838,3447.0,41.89149985494633,33.21729039744706,18.42181607194662,6.208297069915869,0.26109660574412535
175,Rochdale 025,E02001156,10.14492754,23.1884058,22.22222222,38.0952381,2458,18.42961757526444,26.403580146460538,12.774613506916191,12.530512611879576,7.038242473555736,8.421480878763223,9.926769731489015,3.6615134255492268,0.8136696501220505,4099.0,49.57306660161015,33.52037082215175,14.198585020736765,2.6103927787265184,0.09758477677482312
176,Salford 001,E02001157,11.68831169,28.57142857,27.47252747,43.95604396,2233,4.926108374384237,15.405284370801612,11.822660098522167,9.493954321540528,6.314375279892522,16.166592028660993,19.793999104343932,13.166144200626958,2.910882221227049,3466.0,33.785343335256776,33.38141950375072,23.860357761107906,8.684362377380266,0.28851702250432776
177,Salford 002,E02001158,14.89361702,29.78723404,29.09090909,47.27272727,1543,6.8049254698639015,16.007777057679846,11.924821775761503,10.69345430978613,7.971484121840571,16.202203499675957,19.118600129617626,9.65651328580687,1.6202203499675956,2724.0,34.61820851688693,34.91189427312775,22.283406754772393,7.709251101321586,0.47723935389133626
178,Salford 003,E02001159,11.86440678,25.42372881,29.09090909,40.0,2067,15.384615384615385,23.270440251572328,14.271891630382196,8.708272859216255,7.06337687469763,12.433478471214322,13.01402999516207,4.98306724721819,0.8708272859216255,3258.0,48.89502762430939,30.78575813382443,14.64088397790055,5.371393492940454,0.3069367710251688
179,Salford 004,E02001160,14.70588235,27.94117647,23.28767123,38.35616438,1929,11.871435977190254,17.884914463452567,10.005184033177812,10.160705028512181,6.842923794712286,13.685847589424572,16.89994815966822,10.419906687402799,2.2291342664593055,2864.0,38.72206703910614,34.07821229050279,21.089385474860336,5.865921787709497,0.24441340782122906
180,Salford 005,E02001161,12.12121212,27.27272727,30.55555556,44.44444444,1523,11.03086014445174,21.60210111621799,12.803676953381485,11.359159553512804,8.40446487196323,13.3946158896914,14.839133289560078,4.990151017728168,1.5758371634931057,2664.0,43.80630630630631,34.909909909909906,16.29129129129129,4.692192192192192,0.3003003003003003
181,Salford 006,E02001162,12.90322581,22.58064516,30.0,40.0,1454,11.210453920220083,17.881705639614857,13.480055020632737,10.866574965612106,8.73452544704264,12.035763411279229,17.67537826685007,6.396148555708391,1.71939477303989,2690.0,40.8550185873606,35.31598513011153,18.029739776951672,5.5018587360594795,0.29739776951672864
182,Salford 007,E02001163,6.779661017,18.6440678,19.35483871,33.87096774,2581,19.256102285935683,26.268888027896164,12.901975978302985,11.700891127469973,6.702828361100349,8.911274699728787,9.879891514916698,3.409531189461449,0.9686168151879118,4424.0,52.0117540687161,31.396925858951175,12.77124773960217,3.6618444846292943,0.15822784810126583
183,Salford 008,E02001164,10.90909091,25.45454545,28.125,45.3125,1894,11.40443505807814,18.53220696937698,14.57233368532207,9.767687434002111,6.388595564941922,13.199577613516366,14.57233368532207,8.553326293558607,3.009503695881732,2842.0,45.67206192821956,31.94933145672062,16.995073891625616,5.242786769880365,0.14074595355383532
184,Salford 009,E02001165,13.95348837,27.90697674,25.0,36.36363636,1695,10.08849557522124,23.53982300884956,15.221238938053098,9.970501474926253,7.551622418879056,11.91740412979351,14.867256637168142,5.368731563421829,1.4749262536873156,2662.0,46.769346356123215,33.170548459804664,15.664913598797897,4.357625845229151,0.03756574004507889
185,Salford 010,E02001166,,16.0,20.83333333,41.66666667,1458,21.742112482853223,24.55418381344307,12.894375857338819,16.666666666666664,2.4691358024691357,8.161865569272976,8.161865569272976,4.38957475994513,0.9602194787379973,2384.0,41.48489932885906,35.90604026845637,16.904362416107382,5.285234899328859,0.41946308724832215
186,Salford 011,E02001167,10.90909091,21.81818182,24.13793103,37.93103448,1713,15.936952714535902,19.96497373029772,10.624635143023935,13.018096906012843,5.195563339171045,10.624635143023935,13.660245183887914,8.639813193228255,2.335084646818447,2809.0,45.24741901032396,33.67746529013884,15.770736917052334,4.983980064079744,0.3203987184051264
187,Salford 012,E02001168,10.81081081,27.02702703,25.67567568,40.54054054,2655,14.95291902071563,23.992467043314498,13.220338983050848,9.905838041431261,5.988700564971752,10.546139359698682,13.069679849340865,7.231638418079096,1.0922787193973633,4220.0,44.88151658767773,32.654028436018955,17.085308056872037,5.04739336492891,0.33175355450236965
188,Salford 013,E02001169,4.285714286,14.28571429,12.30769231,26.15384615,2860,30.524475524475527,27.482517482517483,10.979020979020978,12.517482517482517,4.510489510489511,5.34965034965035,5.524475524475524,2.4825174825174825,0.6293706293706294,4453.0,60.43116999775432,28.856950370536715,9.050078598697507,1.5719739501459689,0.08982708286548395
189,Salford 014,E02001170,7.142857143,16.66666667,13.33333333,26.66666667,2480,31.532258064516128,29.95967741935484,10.040322580645162,11.693548387096774,4.314516129032258,4.596774193548387,5.443548387096774,1.935483870967742,0.4838709677419355,4145.0,61.7611580217129,28.757539203860073,8.323281061519904,1.1097708082026538,0.04825090470446321
190,Salford 015,E02001171,6.451612903,19.35483871,16.21621622,32.43243243,1603,17.903930131004365,27.386150966936995,13.412351840299438,11.228945726762321,6.051154086088584,9.41983780411728,10.355583281347473,3.4310667498440424,0.8109794135995009,2553.0,52.09557383470427,32.471602036819434,13.043478260869565,2.2718370544457502,0.11750881316098707
191,Salford 016,,14.81481481,27.16049383,28.88888889,44.44444444,0,,,,,,,,,,,,,,,
192,Salford 017,E02001173,16.98113208,32.0754717,26.86567164,46.26865672,2280,6.359649122807018,12.67543859649123,10.263157894736842,8.596491228070176,5.833333333333333,13.157894736842104,20.087719298245617,11.052631578947368,11.973684210526315,3571.0,34.27611313357603,34.52814337720527,21.56258751050126,8.989078689442733,0.644077289274713
193,Salford 018,E02001174,8.695652174,21.73913043,32.14285714,42.85714286,1515,16.567656765676567,27.524752475247528,13.333333333333334,10.495049504950495,5.412541254125412,8.91089108910891,10.297029702970297,3.9603960396039604,3.498349834983498,2337.0,52.973898160034224,31.23662815575524,12.237911852802737,3.465982028241335,0.08557980316645272
194,Salford 019,E02001175,11.62790698,25.58139535,26.2295082,39.3442623,1962,12.844036697247708,20.948012232415902,13.81243628950051,9.63302752293578,6.727828746177369,12.385321100917432,14.37308868501529,7.64525993883792,1.6309887869520898,3077.0,45.75885602859929,31.166720831979198,16.704582385440364,5.914852128696783,0.45498862528436784
195,Salford 020,E02001176,12.5,18.75,14.75409836,31.14754098,2896,22.68646408839779,27.175414364640883,10.082872928176796,10.048342541436464,4.62707182320442,8.183701657458563,10.42817679558011,5.55939226519337,1.2085635359116023,5473.0,48.71185821304586,31.31737621048785,15.128814178695412,4.5678786771423345,0.2740727206285401
196,Salford 021,E02001177,12.16216216,28.37837838,31.76470588,44.70588235,3556,12.879640044994375,23.481439820022498,13.638920134983126,8.689538807649043,6.271091113610798,10.601799775028121,15.438695163104613,6.271091113610798,2.7277840269966256,5817.0,44.765342960288805,33.02389547876913,16.70964414646725,5.363589479112945,0.13752793536187038
197,Salford 022,,12.5,25.0,20.0,37.5,0,,,,,,,,,,,,,,,
198,Salford 023,E02001179,11.62790698,30.23255814,33.33333333,46.66666667,1873,10.464495461825948,19.487453283502404,11.85264281900694,7.794981313400962,6.246663107314468,13.187399893219434,18.526428190069407,6.139882541377469,6.300053390282969,3172.0,40.95208070617907,34.01639344262295,19.32534678436318,5.548549810844893,0.15762925598991173
199,Salford 024,E02001180,11.11111111,25.0,26.47058824,44.11764706,1317,7.896735003796507,13.439635535307518,10.174639331814731,7.213363705391041,4.25208807896735,13.439635535307518,21.4123006833713,14.047076689445708,8.124525436598331,2542.0,31.11723052714398,34.500393391030684,22.187254130605822,11.762391817466563,0.4327301337529505
200,Salford 025,E02001181,13.33333333,26.66666667,26.41509434,39.62264151,1559,9.557408595253367,16.03592046183451,11.545862732520847,9.81398332264272,5.772931366260424,16.869788325849903,19.563822963438103,8.723540731237973,2.116741500962155,2634.0,37.699316628701595,34.13059984813971,19.324221716021263,8.390280941533788,0.45558086560364464
201,Salford 026,E02001182,12.0,28.0,24.48979592,38.7755102,1976,9.969635627530364,16.852226720647774,14.827935222672064,9.109311740890687,6.882591093117409,14.726720647773279,17.813765182186234,8.097165991902834,1.7206477732793521,3327.0,40.27652539825669,32.85241959723474,19.266606552449655,7.21370604147881,0.39074241058010223
202,Salford 027,E02001183,11.11111111,22.22222222,21.95121951,39.02439024,2006,9.521435692921235,20.98703888334995,13.260219341974079,9.870388833499502,8.524426719840479,12.662013958125623,17.098703888334995,6.679960119641076,1.3958125623130608,3187.0,45.96799497960464,32.005020395356134,17.163476623784124,4.549733291496706,0.31377470975839344
203,Salford 028,,14.28571429,26.98412698,32.8125,46.875,0,,,,,,,,,,,,,,,
204,Salford 029,E02001185,11.42857143,25.71428571,25.64102564,38.46153846,2483,10.511478050745067,18.928715263793798,13.612565445026178,10.712847362062023,8.77970197341925,13.370922271445831,17.760773258155456,5.557792992347966,0.7652033830044301,4089.0,43.09122034727317,34.751773049645394,16.605527023722182,5.233553436047933,0.3179261433113231
205,Salford 030,E02001186,8.75,22.5,25.92592593,37.03703704,2756,12.844702467343977,21.407837445573293,12.989840348330913,9.143686502177069,8.635703918722786,12.62699564586357,16.473149492017416,4.970972423802612,0.9071117561683599,4478.0,45.35506922733363,34.502009825815094,15.810629745422064,4.131308619919607,0.20098258150960252
206,Stockport 001,E02001187,9.090909091,30.3030303,26.92307692,40.38461538,1854,12.891046386192018,21.251348435814453,14.994606256742179,12.351672060409925,7.335490830636461,11.380798274002156,14.994606256742179,3.9913700107874863,0.8090614886731391,3081.0,44.72573839662447,34.95618305744888,16.260954235637783,3.9272963323596235,0.12982797792924375
207,Stockport 002,E02001188,9.615384615,25.0,22.72727273,39.39393939,2365,11.247357293868921,21.183932346723044,13.488372093023257,10.909090909090908,5.9196617336152215,15.517970401691331,14.587737843551796,6.13107822410148,1.014799154334038,3828.0,44.30512016718913,34.40438871473354,16.53605015673981,4.545454545454546,0.20898641588296762
208,Stockport 003,E02001189,11.36363636,27.27272727,17.0212766,29.78723404,2239,18.043769539973205,25.189816882536846,12.684234033050467,12.103617686467173,7.012058954890577,9.64716391246092,11.701652523447969,2.9030817329164806,0.7146047342563644,3596.0,49.08231368186875,33.342602892102335,13.737486095661847,3.5873192436040044,0.25027808676307006
209,Stockport 004,E02001190,13.79310345,29.31034483,25.71428571,41.42857143,2034,6.588003933136677,15.142576204523106,11.160275319567354,7.817109144542774,7.1779744346116034,17.895771878072765,19.37069813176008,13.716814159292035,1.1307767944936087,3486.0,29.460699942627656,32.214572576018355,24.411933448078027,13.195639701663797,0.7171543316121629
210,Stockport 005,E02001191,7.407407407,22.22222222,24.24242424,39.39393939,1367,19.45866861741039,25.237746891002192,12.509144111192391,13.240673006583762,6.437454279444038,8.632040965618142,10.534016093635698,3.511338697878566,0.43891733723482074,2631.0,49.2208285822881,32.383124287343215,14.405169137210185,3.8768529076396807,0.11402508551881414
211,Stockport 006,E02001192,,17.85714286,13.88888889,25.0,1648,36.04368932038835,26.57766990291262,8.91990291262136,11.650485436893204,3.7014563106796112,5.946601941747573,4.429611650485437,2.3058252427184467,0.42475728155339804,2856.0,56.547619047619044,30.287114845938373,10.329131652661063,2.1708683473389354,0.665266106442577
212,Stockport 007,E02001193,9.756097561,24.3902439,28.57142857,47.61904762,1745,13.753581661891118,22.865329512893982,13.696275071633238,10.085959885386819,6.59025787965616,13.008595988538682,13.868194842406877,5.329512893982808,0.8022922636103151,3015.0,45.43946932006634,33.39966832504146,16.18573797678275,4.7097844112769485,0.26533996683250416
213,Stockport 008,E02001194,4.87804878,17.07317073,17.0212766,25.53191489,1563,36.02047344849648,30.390275111964172,7.805502239283429,11.964171465131159,3.262955854126679,4.670505438259757,3.7747920665387076,1.9193857965451053,0.19193857965451055,2655.0,59.2090395480226,29.981167608286253,8.964218455743879,1.5819209039548021,0.263653483992467
214,Stockport 009,E02001195,9.523809524,21.42857143,19.56521739,36.95652174,2007,15.097159940209268,23.667164922770304,14.25012456402591,12.805181863477827,8.420528151469856,9.566517189835576,11.958146487294469,3.8365719980069755,0.3986048829098156,3266.0,50.15309246785058,32.94549908144519,13.93141457440294,2.8169014084507045,0.15309246785058175
215,Stockport 010,E02001196,9.523809524,21.42857143,20.0,30.0,1931,23.200414293112377,26.10046607975142,12.32522009321595,13.930605903676852,6.007250129466598,8.751941998964268,6.887622993267736,2.4857586742620406,0.31071983428275507,3422.0,49.64932787843367,34.59964932787843,13.15020455873758,2.483927527761543,0.11689070718877849
216,Stockport 011,E02001197,7.317073171,19.51219512,16.0,28.0,1643,26.597687157638468,28.423615337796715,9.920876445526476,12.659768715763848,4.199634814363969,7.912355447352404,5.964698721850274,3.712720632988436,0.6086427267194157,2622.0,57.47520976353928,28.604118993135014,11.098398169336384,2.593440122044241,0.2288329519450801
217,Stockport 012,E02001198,13.33333333,28.88888889,23.21428571,35.71428571,1815,14.269972451790633,21.59779614325069,11.074380165289256,13.112947658402204,6.0606060606060606,13.498622589531681,13.223140495867769,6.3911845730027546,0.7713498622589532,3348.0,41.158900836320186,34.85663082437276,18.63799283154122,5.137395459976105,0.2090800477897252
218,Stockport 013,E02001199,7.142857143,19.04761905,15.90909091,25.0,1995,32.531328320802004,29.774436090225564,9.323308270676693,12.631578947368421,3.6090225563909777,4.962406015037594,4.661654135338346,2.2055137844611528,0.30075187969924816,3403.0,59.82956215104319,29.091977666764617,8.9920658242727,1.880693505730238,0.2057008521892448
219,Stockport 014,E02001200,10.86956522,26.08695652,30.6122449,46.93877551,1969,10.1066531234129,17.673946165566274,13.001523616048754,10.665312341289996,5.8405281868969015,14.52513966480447,16.91213814118842,9.903504316912139,1.3712544438801422,4080.0,34.90196078431372,35.0735294117647,19.681372549019606,9.730392156862745,0.6127450980392157
220,Stockport 015,E02001201,6.060606061,21.21212121,25.0,32.5,1596,15.664160401002505,22.807017543859647,15.664160401002505,12.406015037593985,6.954887218045112,11.466165413533833,11.654135338345863,2.6942355889724308,0.6892230576441103,2460.0,53.65853658536586,30.691056910569102,13.211382113821138,2.317073170731707,0.12195121951219512
